QUAL3	10/01/2020	DT	-4	41,02
WIZS3	13/01/2020	DT	4	14,8
BBSE3	13/01/2020	DT	4	36,29
TOTS3	13/01/2020	DT	5	67,91
QUAL3	13/01/2020	DT	8	40,85
QUAL3	13/01/2020	DT	10	40,8
QUAL3	13/01/2020	DT	11	40,5
QUAL3	13/01/2020	DT	12	40,85
HGTX3	13/01/2020	DT	15	31,45
TOTS3	13/01/2020	DT	15	68,4
BBSE3	13/01/2020	DT	25	35,82
BBSE3	13/01/2020	DT	25	35,91
WIZS3	13/01/2020	DT	26	14,81
BBSE3	13/01/2020	DT	46	36,29
BBSE3	13/01/2020	DT	-4	36,52
BBSE3	13/01/2020	DT	-5	36,5
BBSE3	13/01/2020	DT	-8	36,5
WIZS3	13/01/2020	DT	-10	14,95
WIZS3	13/01/2020	DT	-10	14,95
WIZS3	13/01/2020	DT	-10	14,98
HGTX3	13/01/2020	DT	-15	31,1
TOTS3	13/01/2020	DT	-15	69
TOTS3	13/01/2020	DT	-5	69,55
QUAL3	13/01/2020	DT	-30	41,47
BBSE3	13/01/2020	DT	-33	36,51
QUAL3	13/01/2020	DT	-11	41,1
BBSE3	13/01/2020	DT	-50	36,12
GNDI3	14/01/2020	DT	5	69,5
PCAR4	14/01/2020	DT	5	89,09
PCAR4	14/01/2020	DT	5	89,11
LINX3	14/01/2020	DT	10	35
LINX3	14/01/2020	DT	10	35,14
QUAL3	14/01/2020	DT	10	41,6
GNDI3	14/01/2020	DT	10	69,05
GNDI3	14/01/2020	DT	10	69,7
TOTS3	14/01/2020	DT	20	69
GNDI3	14/01/2020	DT	-3	70,07
QUAL3	14/01/2020	DT	-10	42,72
LINX3	14/01/2020	DT	-20	36,01
TOTS3	14/01/2020	DT	-20	69,76
GNDI3	14/01/2020	DT	-22	70,02
PCAR4	14/01/2020	DT	-10	90,44
TOTS3	15/01/2020	DT	1	68,6
TOTS3	15/01/2020	DT	4	68,6
BBSE3	15/01/2020	DT	5	36,55
PRIO3	15/01/2020	DT	5	40,99
TOTS3	15/01/2020	DT	5	68,7
TOTS3	15/01/2020	DT	5	68,8
TOTS3	15/01/2020	DT	5	69
TOTS3	15/01/2020	DT	5	69,35
GNDI3	15/01/2020	DT	5	69,65
GNDI3	15/01/2020	DT	5	69,8
USIM5	15/01/2020	DT	20	9,44
BBSE3	15/01/2020	DT	25	36,5
PRIO3	15/01/2020	DT	-5	42,07
USIM5	15/01/2020	DT	-6	9,35
GNDI3	15/01/2020	DT	-10	71
USIM5	15/01/2020	DT	-14	9,35
BBSE3	15/01/2020	DT	-14	36,8
BBSE3	15/01/2020	DT	-16	36,8
TOTS3	15/01/2020	DT	-25	69,56
TIMP3	16/01/2020	DT	2	16,36
HGTX3	16/01/2020	DT	5	32,18
ECOR3	16/01/2020	DT	10	17,39
ECOR3	16/01/2020	DT	10	17,4
TIMP3	16/01/2020	DT	28	16,36
AMAR3	16/01/2020	DT	30	13,65
ECOR3	16/01/2020	DT	-6	17,9
ECOR3	16/01/2020	DT	-14	17,9
HGTX3	16/01/2020	DT	-5	32,46
AMAR3	16/01/2020	DT	-30	14,1
TIMP3	16/01/2020	DT	-30	16,6
RADL3	17/01/2020	DT	2	113
RADL3	17/01/2020	DT	3	113,5
ECOR3	17/01/2020	DT	5	17,89
ECOR3	17/01/2020	DT	5	17,89
TOTS3	17/01/2020	DT	5	69,55
RADL3	17/01/2020	DT	5	113,71
QUAL3	17/01/2020	DT	10	41,25
QUAL3	17/01/2020	DT	20	41,06
QUAL3	17/01/2020	DT	20	41,15
ECOR3	17/01/2020	DT	30	17,7
QUAL3	17/01/2020	DT	30	41,35
RADL3	17/01/2020	DT	-10	114,8
TOTS3	17/01/2020	DT	-5	70
ECOR3	17/01/2020	DT	-40	18,16
QUAL3	17/01/2020	DT	-80	41,95
VIVT4	20/01/2020	DT	5	59,15
VIVT4	20/01/2020	DT	5	59,2
GNDI3	20/01/2020	DT	5	73,78
PCAR4	20/01/2020	DT	5	89,7
GNDI3	20/01/2020	DT	10	73,4
ECOR3	20/01/2020	DT	29	17,6
GNDI3	20/01/2020	DT	-4	74,73
PCAR4	20/01/2020	DT	-5	90,6
GNDI3	20/01/2020	DT	-11	74,53
ECOR3	20/01/2020	DT	-14	18,25
ECOR3	20/01/2020	DT	-15	18,25
VIVT4	20/01/2020	DT	-10	60,3
BBSE3	21/01/2020	DT	5	36,09
PRIO3	21/01/2020	DT	5	43,21
PRIO3	21/01/2020	DT	5	43,56
BTOW3	21/01/2020	DT	5	74,69
BTOW3	21/01/2020	DT	5	74,95
BPAC11	21/01/2020	DT	5	75,88
BPAC11	21/01/2020	DT	5	76,18
BBSE3	21/01/2020	DT	20	36,05
BBSE3	21/01/2020	DT	-4	36,4
PRIO3	21/01/2020	DT	-10	44
BPAC11	21/01/2020	DT	-10	76,95
BTOW3	21/01/2020	DT	-10	77,14
BBSE3	21/01/2020	DT	-21	36,41
BPAC11	22/01/2020	DT	2	75,9
BPAC11	22/01/2020	DT	3	75,73
AMAR3	22/01/2020	DT	5	13,94
NTCO3	22/01/2020	DT	5	46,68
BPAC11	22/01/2020	DT	5	75,85
BPAC11	22/01/2020	DT	5	75,96
BPAC11	22/01/2020	DT	5	76,15
BPAC11	22/01/2020	DT	5	76,22
BPAC11	22/01/2020	DT	5	76,65
BPAC11	22/01/2020	DT	5	76,8
BPAC11	22/01/2020	DT	5	76,85
AMAR3	22/01/2020	DT	10	13,81
QUAL3	22/01/2020	DT	10	43,31
QUAL3	22/01/2020	DT	10	43,45
BPAC11	22/01/2020	DT	10	75,37
BPAC11	22/01/2020	DT	10	77,3
AMAR3	22/01/2020	DT	15	13,94
QUAL3	22/01/2020	DT	25	43,42
AMAR3	22/01/2020	DT	30	13,68
BPAC11	22/01/2020	DT	-4	76,97
AMAR3	22/01/2020	DT	-20	14,2
NTCO3	22/01/2020	DT	-5	46,9
BPAC11	22/01/2020	DT	-56	76,97
AMAR3	22/01/2020	DT	-40	14
QUAL3	22/01/2020	DT	-45	43,67
NTCO3	23/01/2020	DT	1	47,48
NTCO3	23/01/2020	DT	4	47,48
SUZB3	23/01/2020	DT	5	43,6
SUZB3	23/01/2020	DT	5	43,7
SUZB3	23/01/2020	DT	5	43,8
NTCO3	23/01/2020	DT	5	46,97
AZUL4	23/01/2020	DT	5	58,05
AZUL4	23/01/2020	DT	5	58,5
SULA11	23/01/2020	DT	5	66,2
TOTS3	23/01/2020	DT	5	73
TOTS3	23/01/2020	DT	5	73,2
TOTS3	23/01/2020	DT	5	73,33
TOTS3	23/01/2020	DT	5	73,5
TOTS3	23/01/2020	DT	5	73,58
NTCO3	23/01/2020	DT	10	47,05
NTCO3	23/01/2020	DT	10	47,4
NTCO3	23/01/2020	DT	10	47,44
SULA11	23/01/2020	DT	10	65,7
SULA11	23/01/2020	DT	10	65,88
AMAR3	23/01/2020	DT	30	13,6
ECOR3	23/01/2020	DT	30	18,08
AZUL4	23/01/2020	DT	-1	60,7
SUZB3	23/01/2020	DT	-15	44,41
SULA11	23/01/2020	DT	-25	66,95
TOTS3	23/01/2020	DT	-25	74,4
AZUL4	23/01/2020	DT	-9	60,7
AMAR3	23/01/2020	DT	-30	13,92
NTCO3	23/01/2020	DT	-40	48,2
ECOR3	23/01/2020	DT	-30	18,57
BBSE3	24/01/2020	DT	5	35,85
BBSE3	24/01/2020	DT	5	35,96
BBSE3	24/01/2020	DT	9	35,73
BBSE3	24/01/2020	DT	10	35,75
VIVT4	24/01/2020	DT	15	60,11
VIVT4	24/01/2020	DT	-15	60,37
BBSE3	24/01/2020	DT	-20	36,06
BBSE3	24/01/2020	DT	-9	36,06
TIMP3	27/01/2020	DT	1	16,52
QUAL3	27/01/2020	DT	2	42,8
TIMP3	27/01/2020	DT	10	16,23
QUAL3	27/01/2020	DT	10	42,26
VIVT4	27/01/2020	DT	19	59,59
QUAL3	27/01/2020	DT	40	42,27
QUAL3	27/01/2020	DT	50	42,39
TIMP3	27/01/2020	DT	60	16,44
VIVT4	27/01/2020	DT	-5	60,32
VIVT4	27/01/2020	DT	-14	60,32
QUAL3	27/01/2020	DT	-50	42,15
TIMP3	27/01/2020	DT	-71	16,57
QUAL3	27/01/2020	DT	-52	42,23
VIVT4	29/01/2020	DT	10	60,95
AMAR3	29/01/2020	DT	80	13,68
VIVT4	29/01/2020	DT	-1	60,65
VIVT4	29/01/2020	DT	-9	60,65
AMAR3	29/01/2020	DT	-80	13,9
PRIO3	30/01/2020	DT	10	42
PRIO3	30/01/2020	DT	-10	45,82
VIVT4	31/01/2020	DT	10	59,22
VIVT4	31/01/2020	DT	-10	59,45
NTCO3	03/02/2020	DT	15	47,99
NTCO3	03/02/2020	DT	-15	48,25
PRIO3	04/02/2020	DT	4	48,45
PRIO3	04/02/2020	DT	5	48,54
PRIO3	04/02/2020	DT	-9	50,58
NTCO3	05/02/2020	DT	6	48,6
PRIO3	05/02/2020	DT	9	48,15
NTCO3	05/02/2020	DT	13	48,59
TIMP3	05/02/2020	DT	74	16,9
NTCO3	05/02/2020	DT	-6	49,2
PRIO3	05/02/2020	DT	-9	48,88
NTCO3	05/02/2020	DT	-13	49,2
TIMP3	05/02/2020	DT	-74	17,11
RADL3	06/02/2020	DT	3	120,36
RADL3	06/02/2020	DT	3	121,25
RADL3	06/02/2020	DT	-6	120,01
AMAR3	06/02/2020	DT	20	13,35
QUAL3	06/02/2020	DT	29	43
AMAR3	06/02/2020	DT	30	13,45
ECOR3	06/02/2020	DT	30	17,47
NTCO3	06/02/2020	DT	34	47,95
ECOR3	06/02/2020	DT	70	17,63
NTCO3	06/02/2020	DT	-1	48,61
NTCO3	06/02/2020	DT	-33	48,6
QUAL3	06/02/2020	DT	-29	43,51
AMAR3	06/02/2020	DT	-50	13,36
ECOR3	06/02/2020	DT	-70	17,9
ECOR3	06/02/2020	DT	-30	17,25
QUAL3	07/02/2020	DT	1	42,5
BPAC11	07/02/2020	DT	1	77
QUAL3	07/02/2020	DT	2	42,5
BPAC11	07/02/2020	DT	4	77
TOTS3	07/02/2020	DT	5	75,36
TOTS3	07/02/2020	DT	5	75,75
BPAC11	07/02/2020	DT	5	77,13
TOTS3	07/02/2020	DT	6	76,21
QUAL3	07/02/2020	DT	7	42,5
TOTS3	07/02/2020	DT	8	76,21
QUAL3	07/02/2020	DT	10	42,7
BTOW3	07/02/2020	DT	10	68,43
TOTS3	07/02/2020	DT	10	75,78
BPAC11	07/02/2020	DT	10	77,08
QUAL3	07/02/2020	DT	50	41,95
QUAL3	07/02/2020	DT	80	42,82
TOTS3	07/02/2020	DT	-3	77
BTOW3	07/02/2020	DT	-10	71,5
BPAC11	07/02/2020	DT	-20	78
TOTS3	07/02/2020	DT	-31	77,35
QUAL3	07/02/2020	DT	-50	42
QUAL3	07/02/2020	DT	-100	42,08
GOLL4	10/02/2020	DT	9	34,1
MGLU3	10/02/2020	DT	9	55,26
WEGE3	10/02/2020	DT	20	41,8
QUAL3	10/02/2020	DT	50	41,66
GOLL4	10/02/2020	DT	-9	34,15
MGLU3	10/02/2020	DT	-9	51,81
WEGE3	10/02/2020	DT	-19	40,8
WEGE3	10/02/2020	DT	-1	41,89
QUAL3	10/02/2020	DT	-50	41,9
BBSE3	12/02/2020	DT	49	36,95
BBSE3	12/02/2020	DT	-49	37,66
BPAC11	13/02/2020	DT	1	79,89
TOTS3	13/02/2020	DT	2	77,5
TOTS3	13/02/2020	DT	3	77,5
TOTS3	13/02/2020	DT	5	76,49
BPAC11	13/02/2020	DT	9	79,89
TOTS3	13/02/2020	DT	10	76,38
TOTS3	13/02/2020	DT	10	77
TOTS3	13/02/2020	DT	9	78,53
BTOW3	13/02/2020	DT	30	70,05
BPAC11	13/02/2020	DT	-10	82,6
BTOW3	13/02/2020	DT	-30	71,55
TOTS3	13/02/2020	DT	-39	78,11
VIVA3	14/02/2020	DT	4	30,78
BBSE3	14/02/2020	DT	10	35,13
VIVA3	14/02/2020	DT	20	30,25
QUAL3	14/02/2020	DT	20	41,47
QUAL3	14/02/2020	DT	20	41,7
VIVA3	14/02/2020	DT	-24	29,98
QUAL3	14/02/2020	DT	-40	41,96
BBSE3	14/02/2020	DT	-10	34,84
TOTS3	17/02/2020	DT	4	76,91
BTOW3	17/02/2020	DT	5	70
BTOW3	17/02/2020	DT	10	70,33
BPAC11	17/02/2020	DT	10	77
QUAL3	17/02/2020	DT	30	41,7
TOTS3	17/02/2020	DT	-4	78,93
BPAC11	17/02/2020	DT	-10	78,46
BTOW3	17/02/2020	DT	-15	71,02
QUAL3	17/02/2020	DT	-30	42
VIVA3	18/02/2020	DT	5	31,1
BPAC11	18/02/2020	DT	5	74,9
BPAC11	18/02/2020	DT	5	75,4
TOTS3	18/02/2020	DT	5	79,79
VIVA3	18/02/2020	DT	8	31,35
TOTS3	18/02/2020	DT	9	79,57
BPAC11	18/02/2020	DT	10	75,9
VIVA3	18/02/2020	DT	6	31,15
BPAC11	18/02/2020	DT	-7	75,1
BPAC11	18/02/2020	DT	-13	75,07
TOTS3	18/02/2020	DT	-14	81,18
VIVA3	18/02/2020	DT	-19	30,94
NTCO3	19/02/2020	DT	10	49,05
NTCO3	19/02/2020	DT	10	49,22
NTCO3	19/02/2020	DT	10	49,7
RADL3	19/02/2020	DT	10	119,05
NTCO3	19/02/2020	DT	14	48,7
NTCO3	19/02/2020	DT	-5	50,16
RADL3	19/02/2020	DT	-10	120,09
NTCO3	19/02/2020	DT	-39	50,35
BTOW3	21/02/2020	DT	5	69,6
BTOW3	21/02/2020	DT	5	69,8
QUAL3	21/02/2020	DT	99	38,9
BTOW3	21/02/2020	DT	-10	71,72
QUAL3	21/02/2020	DT	-99	39,32
QUAL3	28/02/2020	DT	46	33,06
QUAL3	28/02/2020	DT	-46	33,07
TOTS3	03/03/2020	DT	10	73,62
WEGE3	03/03/2020	DT	30	47,79
WEGE3	03/03/2020	DT	20	47,8
TOTS3	03/03/2020	DT	-10	73,76
WEGE3	03/03/2020	DT	-50	48,22
TOTS3	04/03/2020	DT	5	73,07
WEGE3	04/03/2020	DT	50	48,85
TOTS3	04/03/2020	DT	-5	74,18				
WEGE3	04/03/2020	DT	-50	49,22
QUAL3	08/04/2020	DT	10	24,75
QUAL3	08/04/2020	DT	10	24,75
QUAL3	08/04/2020	DT	20	25,36
QUAL3	08/04/2020	DT	-40	25,6
RADL3	13/04/2020	DT	5	99,55
RADL3	13/04/2020	DT	10	99
RADL3	13/04/2020	DT	-15	101,06
BTOW3	14/04/2020	DT	10	58,85
BTOW3	14/04/2020	DT	-10	59,78
RADL3	15/04/2020	DT	10	99,72
TIMP3	15/04/2020	DT	50	12,98
RADL3	15/04/2020	DT	-10	101,3
TIMP3	15/04/2020	DT	-50	13,17
QUAL3	20/04/2020	DT	10	24,26
QUAL3	20/04/2020	DT	15	24,36
RADL3	20/04/2020	DT	20	104,33
QUAL3	20/04/2020	DT	25	24,96
VIVT4	20/04/2020	DT	40	47,26
VIVT4	20/04/2020	DT	-1	47,63
RADL3	20/04/2020	DT	-16	106,43
RADL3	20/04/2020	DT	-4	106,5
VIVT4	20/04/2020	DT	-39	47,62
QUAL3	20/04/2020	DT	-50	25,71
SHOW3	22/04/2020	DT	50	2,35
SHOW3	22/04/2020	DT	50	2,46
SHOW3	22/04/2020	DT	-100	2,34
TIMP3	28/04/2020	DT	50	12,59
TIMP3	28/04/2020	DT	-50	13,15
TOTS3	29/04/2020	DT	3	57,78
RADL3	29/04/2020	DT	10	107
RADL3	29/04/2020	DT	10	108,58
TOTS3	29/04/2020	DT	-3	58,85
RADL3	29/04/2020	DT	-20	112
AMAR3	30/04/2020	DT	2	5,9
AMAR3	30/04/2020	DT	23	5,9
AMAR3	30/04/2020	DT	-25	6,29
MGLU3	04/05/2020	DT	10	49,09
MGLU3	04/05/2020	DT	-10	51,39
AMAR3	05/05/2020	DT	20	5,9
AMAR3	05/05/2020	DT	25	6,01
AMAR3	05/05/2020	DT	25	5,9
OIBR3	05/05/2020	DT	900	0,72
AMAR3	05/05/2020	DT	-70	6,3
OIBR3	05/05/2020	DT	-900	0,7
QUAL3	07/05/2020	DT	25	23
QUAL3	07/05/2020	DT	25	22,8
QUAL3	07/05/2020	DT	-50	23,47
BTOW3	08/05/2020	DT	5	85
BTOW3	08/05/2020	DT	5	86,29
BTOW3	08/05/2020	DT	5	87,3
BTOW3	08/05/2020	DT	10	88,16
VVAR3	08/05/2020	DT	50	9
VVAR3	08/05/2020	DT	-21	8,9
BTOW3	08/05/2020	DT	-25	90,92
VVAR3	08/05/2020	DT	-29	8,9
MGLU3	15/05/2020	DT	5	54,82
RADL3	15/05/2020	DT	5	103,07
RADL3	15/05/2020	DT	10	102,92
MGLU3	15/05/2020	DT	15	54,74
RADL3	15/05/2020	DT	-1	105,39
RADL3	15/05/2020	DT	-14	105,39
MGLU3	15/05/2020	DT	-20	55,81
RADL3	20/05/2020	DT	10	102,5
RADL3	20/05/2020	DT	-10	103,44
BTOW3	21/05/2020	DT	2	86,6
BTOW3	21/05/2020	DT	2	87,5
BTOW3	21/05/2020	DT	3	87
BTOW3	21/05/2020	DT	3	87,8
BTOW3	21/05/2020	DT	5	88,1
BTOW3	21/05/2020	DT	-15	87,11
MRFG3	22/05/2020	DT	2	12,2
BTOW3	22/05/2020	DT	2	84,75
BTOW3	22/05/2020	DT	2	86,69
BTOW3	22/05/2020	DT	3	85,07
BTOW3	22/05/2020	DT	3	85,56
BTOW3	22/05/2020	DT	3	86,58
BTOW3	22/05/2020	DT	3	86,7
BTOW3	22/05/2020	DT	3	87
BTOW3	22/05/2020	DT	4	86,4
BTOW3	22/05/2020	DT	5	85,9
BTOW3	22/05/2020	DT	5	87,35
BTOW3	22/05/2020	DT	5	87,6
