QUAL3	15/01/2020	C	20	42,18
AMAR3	15/01/2020	C	30	13,9
USIM5	15/01/2020	C	33	9,35
RADL3	15/01/2020	V	-5	113,76
IRBR3	15/01/2020	V	-15	42,08
BTOW3	15/01/2020	V	-20	69,3
WIZS3	15/01/2020	V	-30	15,06
TIMP3	15/01/2020	V	-40	16,45
BBSE3	15/01/2020	V	-47	36,8
BBSE3	15/01/2020	V	-3	36,8
QUAL3	16/01/2020	C	2	41,63
QUAL3	16/01/2020	C	2	42,42
SUZB3	16/01/2020	C	2	44,2
NTCO3	16/01/2020	C	2	44,55
NTCO3	16/01/2020	C	2	44,81
GNDI3	16/01/2020	C	2	71,56
QUAL3	16/01/2020	C	3	41,61
GNDI3	16/01/2020	C	3	71,56
QUAL3	16/01/2020	C	4	42,1
ABEV3	16/01/2020	C	5	18,74
JSLG3	16/01/2020	C	5	31,71
JSLG3	16/01/2020	C	5	32
BBSE3	16/01/2020	C	5	36,35
BBSE3	16/01/2020	C	5	36,4
BBSE3	16/01/2020	C	5	36,45
GOLL4	16/01/2020	C	5	36,45
QUAL3	16/01/2020	C	5	41,63
IRBR3	16/01/2020	C	5	41,96
QUAL3	16/01/2020	C	5	42
QUAL3	16/01/2020	C	5	42,35
SUZB3	16/01/2020	C	5	43,95
SUZB3	16/01/2020	C	5	44,7
SUZB3	16/01/2020	C	5	44,92
GNDI3	16/01/2020	C	5	70,75
GNDI3	16/01/2020	C	5	71,13
GNDI3	16/01/2020	C	5	71,4
GNDI3	16/01/2020	C	5	71,75
GNDI3	16/01/2020	C	5	71,9
GNDI3	16/01/2020	C	5	71,99
GNDI3	16/01/2020	C	5	72,05
BPAC11	16/01/2020	C	5	73,76
BPAC11	16/01/2020	C	5	74,44
RADL3	16/01/2020	C	5	113
QUAL3	16/01/2020	C	6	42,1
QUAL3	16/01/2020	C	8	42,42
NTCO3	16/01/2020	C	8	44,16
BBSE3	16/01/2020	C	10	36,29
BBSE3	16/01/2020	C	10	36,52
BBSE3	16/01/2020	C	10	36,55
LINX3	16/01/2020	C	10	36,8
LINX3	16/01/2020	C	10	36,86
QUAL3	16/01/2020	C	10	41,1
QUAL3	16/01/2020	C	10	41,6
IRBR3	16/01/2020	C	10	42,01
SUZB3	16/01/2020	C	10	44,3
MGLU3	16/01/2020	C	10	53,28
TOTS3	16/01/2020	C	10	68,75
TOTS3	16/01/2020	C	10	68,9
BTOW3	16/01/2020	C	10	69,7
BBSE3	16/01/2020	C	15	36,08
SUZB3	16/01/2020	C	18	44,22
BBSE3	16/01/2020	C	20	36,65
QUAL3	16/01/2020	C	25	41,7
QUAL3	16/01/2020	C	30	41,27
LREN3	16/01/2020	V	-15	57,46
PCAR4	16/01/2020	V	-25	89,41
USIM5	16/01/2020	V	-50	9,57
VIVT4	16/01/2020	V	-100	58,9
HGTX3	16/01/2020	V	-15	32,46
JSLG3	17/01/2020	C	5	30,99
PRIO3	17/01/2020	C	5	40,35
PRIO3	17/01/2020	C	5	41,33
NTCO3	17/01/2020	C	5	45,3
NTCO3	17/01/2020	C	5	45,46
VIVT4	17/01/2020	C	5	59,31
VIVT4	17/01/2020	C	5	59,43
VIVT4	17/01/2020	C	5	59,77
VIVT4	17/01/2020	C	5	59,8
PCAR4	17/01/2020	C	5	89,8
PCAR4	17/01/2020	C	5	89,82
PCAR4	17/01/2020	C	5	89,97
PCAR4	17/01/2020	C	5	90,02
VVAR3	17/01/2020	C	10	13,55
TIMP3	17/01/2020	C	10	16,5
TIMP3	17/01/2020	C	10	16,53
VIVT4	17/01/2020	C	10	59,07
PCAR4	17/01/2020	C	10	90
TIMP3	17/01/2020	C	50	15
BBSE3	17/01/2020	V	-3	36,33
RADL3	17/01/2020	V	-5	114,9
BBSE3	17/01/2020	V	-7	36,31
BBSE3	17/01/2020	V	-10	36,32
BTOW3	17/01/2020	V	-10	70,5
